weather_id,date,hour,temperature_c,precipitation_mm,wind_kmh,visibility_m,cloud_cover,condition
WTH_00000335,2025-01-14,23,0.2,0.0,5.2,6096.0,0.28,clear
WTH_00000336,2025-01-15,0,4.2,0.0,10.6,6742.0,0.33,clear
WTH_00000337,2025-01-15,1,1.8,0.0,9.4,8182.0,0.41,clear
WTH_00000338,2025-01-15,2,6.0,0.0,0.5,7020.0,0.04,clear
WTH_00000339,2025-01-15,3,1.5,0.0,15.3,8945.0,0.55,clear
WTH_00000340,2025-01-15,4,5.6,0.0,17.4,7314.0,0.15,clear
WTH_00000341,2025-01-15,5,7.0,0.0,12.2,11790.0,0.14,clear
WTH_00000342,2025-01-15,6,2.6,0.0,7.6,8776.0,0.35,clear
WTH_00000343,2025-01-15,7,2.3,0.0,36.5,11732.0,0.27,clear
WTH_00000344,2025-01-15,8,6.7,0.0,4.4,6932.0,0.63,cloudy
WTH_00000345,2025-01-15,9,1.1,0.0,8.2,11257.0,0.15,clear
WTH_00000346,2025-01-15,10,1.4,0.0,5.4,7941.0,0.56,clear
WTH_00000347,2025-01-15,11,-0.0,0.17,12.5,605.0,0.65,snow
WTH_00000348,2025-01-15,12,-0.8,0.0,21.3,10619.0,0.28,clear
WTH_00000349,2025-01-15,13,-0.3,0.0,25.8,7375.0,0.35,clear
WTH_00000350,2025-01-15,14,-3.1,0.0,5.7,6399.0,0.15,clear
WTH_00000351,2025-01-15,15,-1.5,0.0,21.4,11988.0,0.48,clear
WTH_00000352,2025-01-15,16,-0.6,0.0,16.3,10000.0,0.21,clear
WTH_00000353,2025-01-15,17,-0.1,0.0,11.1,6053.0,0.19,clear
WTH_00000354,2025-01-15,18,-0.9,0.0,7.3,11158.0,0.49,clear
WTH_00000355,2025-01-15,19,1.4,0.0,3.4,7152.0,0.1,clear
WTH_00000356,2025-01-15,20,3.0,0.0,3.4,7561.0,0.26,clear
WTH_00000357,2025-01-15,21,5.0,0.0,2.6,6646.0,0.56,clear
WTH_00000358,2025-01-15,22,-0.5,0.0,17.1,10226.0,0.38,clear
WTH_00000359,2025-01-15,23,4.5,0.0,15.8,11246.0,0.28,clear
WTH_00000360,2025-01-16,0,5.9,0.0,19.8,8936.0,0.27,clear
WTH_00000361,2025-01-16,1,5.1,0.0,4.2,7174.0,0.22,clear
WTH_00000362,2025-01-16,2,6.2,0.0,10.5,7974.0,0.12,clear
WTH_00000363,2025-01-16,3,6.4,0.0,8.0,7067.0,0.14,clear
WTH_00000364,2025-01-16,4,3.7,0.0,0.8,7875.0,0.22,clear
WTH_00000365,2025-01-16,5,3.2,0.0,16.5,7682.0,0.33,clear
WTH_00000366,2025-01-16,6,0.3,0.0,6.4,6294.0,0.49,clear
WTH_00000367,2025-01-16,7,1.7,0.0,1.5,7464.0,0.1,clear
WTH_00000368,2025-01-16,8,1.2,0.0,4.2,10969.0,0.03,clear
WTH_00000369,2025-01-16,9,0.9,0.0,7.6,9541.0,0.18,clear
WTH_00000370,2025-01-16,10,1.1,0.0,3.0,7363.0,0.11,clear
WTH_00000371,2025-01-16,11,2.9,0.0,5.6,7533.0,0.54,clear
WTH_00000372,2025-01-16,12,0.6,0.0,19.6,10298.0,0.26,clear
WTH_00000373,2025-01-16,13,-1.2,0.0,1.7,8623.0,0.23,clear
WTH_00000374,2025-01-16,14,-3.9,0.0,12.8,9990.0,0.24,clear
WTH_00000375,2025-01-16,15,0.1,0.0,12.5,10514.0,0.4,clear
WTH_00000376,2025-01-16,16,1.8,0.0,27.1,10488.0,0.25,clear
WTH_00000377,2025-01-16,17,-2.2,0.0,2.0,9248.0,0.09,clear
WTH_00000378,2025-01-16,18,-0.8,0.0,8.9,9362.0,0.25,clear
WTH_00000379,2025-01-16,19,1.2,0.0,16.7,10498.0,0.58,clear
WTH_00000380,2025-01-16,20,-1.2,0.0,11.3,8359.0,0.13,clear
WTH_00000381,2025-01-16,21,-0.2,0.0,6.7,10597.0,0.38,clear
WTH_00000382,2025-01-16,22,1.4,0.0,44.6,10991.0,0.37,clear
WTH_00000383,2025-01-16,23,4.6,0.0,16.6,8978.0,0.33,clear
WTH_00000384,2025-01-17,0,3.9,0.0,12.0,11899.0,0.44,clear
WTH_00000385,2025-01-17,1,3.5,0.0,14.9,10506.0,0.59,clear
WTH_00000386,2025-01-17,2,6.1,0.0,16.9,11498.0,0.1,clear
WTH_00000387,2025-01-17,3,8.3,0.0,2.1,859.0,0.41,fog
WTH_00000388,2025-01-17,4,4.3,0.0,6.8,7203.0,0.45,clear
WTH_00000389,2025-01-17,5,6.2,0.0,4.9,6311.0,0.56,clear
WTH_00000390,2025-01-17,6,3.7,0.0,11.8,9854.0,0.18,clear
WTH_00000391,2025-01-17,7,3.9,0.0,13.4,10847.0,0.45,clear
WTH_00000392,2025-01-17,8,3.4,4.23,9.8,1280.0,0.52,rain
WTH_00000393,2025-01-17,9,-1.4,0.0,3.1,6821.0,0.34,clear
WTH_00000394,2025-01-17,10,-3.3,0.0,7.5,7070.0,0.17,clear
WTH_00000395,2025-01-17,11,-2.2,0.0,23.5,10432.0,0.14,clear
WTH_00000396,2025-01-17,12,-1.9,0.0,10.3,9853.0,0.12,clear
WTH_00000397,2025-01-17,13,-2.0,3.43,12.4,1771.0,0.8,snow
WTH_00000398,2025-01-17,14,-2.4,0.0,4.4,11282.0,0.35,clear
WTH_00000399,2025-01-17,15,1.8,0.0,15.5,7332.0,0.24,clear
WTH_00000400,2025-01-17,16,-1.3,0.0,4.4,6560.0,0.32,clear
WTH_00000401,2025-01-17,17,0.1,0.0,15.9,7847.0,0.26,clear
WTH_00000402,2025-01-17,18,-0.4,0.0,12.9,10998.0,0.26,clear
WTH_00000403,2025-01-17,19,4.0,0.0,19.5,10416.0,0.58,clear
WTH_00000404,2025-01-17,20,2.8,0.0,8.1,9321.0,0.49,clear
WTH_00000405,2025-01-17,21,3.0,0.0,17.0,6200.0,0.24,clear
WTH_00000406,2025-01-17,22,0.7,0.0,2.8,8250.0,0.57,clear
WTH_00000407,2025-01-17,23,3.0,0.0,15.1,11009.0,0.36,clear
WTH_00000408,2025-01-18,0,4.4,0.0,23.1,10482.0,0.3,clear
WTH_00000409,2025-01-18,1,3.1,5.3,5.9,1935.0,1.0,rain
WTH_00000410,2025-01-18,2,4.6,0.0,21.7,7604.0,0.29,clear
WTH_00000411,2025-01-18,3,5.6,0.0,11.2,10115.0,0.5,clear
WTH_00000412,2025-01-18,4,1.2,0.0,4.4,9263.0,0.48,clear
WTH_00000413,2025-01-18,5,8.3,0.0,16.8,11270.0,0.5,clear
WTH_00000414,2025-01-18,6,3.7,7.92,0.2,2678.0,0.84,rain
WTH_00000415,2025-01-18,7,5.3,0.0,9.5,10500.0,0.4,clear
WTH_00000416,2025-01-18,8,2.3,0.0,5.8,6556.0,0.51,clear
WTH_00000417,2025-01-18,9,2.1,16.46,11.9,3000.0,0.63,rain
WTH_00000418,2025-01-18,10,0.8,0.0,10.9,280.0,0.02,fog
WTH_00000419,2025-01-18,11,-2.4,0.0,9.9,9909.0,0.67,cloudy
WTH_00000420,2025-01-18,12,-1.5,0.0,19.0,8305.0,0.14,clear
WTH_00000421,2025-01-18,13,-0.9,14.54,9.7,1588.0,0.72,snow
WTH_00000422,2025-01-18,14,-4.1,0.0,10.9,8335.0,0.26,clear
WTH_00000423,2025-01-18,15,-4.7,0.0,13.2,9987.0,0.15,clear
WTH_00000424,2025-01-18,16,-4.1,0.0,33.4,10789.0,0.09,clear
WTH_00000425,2025-01-18,17,-3.3,0.97,8.0,2922.0,0.73,snow
WTH_00000426,2025-01-18,18,0.7,0.0,21.6,10978.0,0.23,clear
WTH_00000427,2025-01-18,19,-0.2,3.58,15.5,531.0,0.88,snow
WTH_00000428,2025-01-18,20,-2.7,0.0,29.1,10288.0,0.81,cloudy
WTH_00000429,2025-01-18,21,0.8,0.0,8.5,7473.0,0.57,clear
WTH_00000430,2025-01-18,22,2.1,0.0,7.9,8708.0,0.22,clear
WTH_00000431,2025-01-18,23,5.8,0.0,4.5,9136.0,0.27,clear
WTH_00000432,2025-01-19,0,6.6,0.0,14.4,11954.0,0.49,clear
WTH_00000433,2025-01-19,1,5.1,0.0,3.6,7952.0,0.24,clear
WTH_00000434,2025-01-19,2,4.4,0.0,6.2,7672.0,0.49,clear
WTH_00000435,2025-01-19,3,7.7,0.0,2.2,9506.0,0.52,clear
WTH_00000436,2025-01-19,4,8.4,0.0,6.3,7871.0,0.21,clear
WTH_00000437,2025-01-19,5,3.5,0.0,16.0,8987.0,0.34,clear
WTH_00000438,2025-01-19,6,5.5,0.0,4.4,656.0,0.56,fog
WTH_00000439,2025-01-19,7,6.0,0.0,6.0,11166.0,0.52,clear
WTH_00000440,2025-01-19,8,4.4,0.0,9.9,8301.0,0.27,clear
WTH_00000441,2025-01-19,9,-0.6,0.0,8.9,352.0,0.23,fog
WTH_00000442,2025-01-19,10,2.5,0.0,13.1,7498.0,0.2,clear
WTH_00000443,2025-01-19,11,2.3,0.0,1.6,11429.0,0.46,clear
WTH_00000444,2025-01-19,12,-3.3,3.55,13.6,1311.0,0.59,snow
WTH_00000445,2025-01-19,13,-0.4,0.0,19.5,9548.0,0.4,clear
WTH_00000446,2025-01-19,14,0.1,0.0,4.3,9591.0,0.46,clear
WTH_00000447,2025-01-19,15,0.8,0.0,11.6,11541.0,0.29,clear
WTH_00000448,2025-01-19,16,1.9,0.0,4.3,6637.0,0.31,clear
WTH_00000449,2025-01-19,17,-0.6,0.0,10.6,6177.0,0.56,clear
WTH_00000450,2025-01-19,18,-4.1,0.0,6.8,8992.0,0.36,clear
WTH_00000451,2025-01-19,19,0.0,0.0,10.5,11160.0,0.48,clear
WTH_00000452,2025-01-19,20,-0.2,12.28,7.3,686.0,1.0,snow
WTH_00000453,2025-01-19,21,-0.7,0.0,6.0,7209.0,0.37,clear
WTH_00000454,2025-01-19,22,2.6,0.0,25.7,8016.0,0.6,cloudy
WTH_00000455,2025-01-19,23,3.1,0.0,14.4,8846.0,0.29,clear
WTH_00000456,2025-01-20,0,4.2,0.0,46.5,11106.0,0.2,clear
WTH_00000457,2025-01-20,1,7.2,0.0,11.1,9665.0,0.34,clear
WTH_00000458,2025-01-20,2,3.3,0.0,6.8,6468.0,0.38,clear
WTH_00000459,2025-01-20,3,6.8,7.67,10.8,2585.0,0.93,rain
WTH_00000460,2025-01-20,4,5.8,0.0,4.8,6873.0,0.18,clear
WTH_00000461,2025-01-20,5,2.1,5.66,18.4,1859.0,0.74,rain
WTH_00000462,2025-01-20,6,3.0,0.0,8.6,7951.0,0.25,clear
WTH_00000463,2025-01-20,7,0.9,0.0,9.8,8298.0,0.12,clear
WTH_00000464,2025-01-20,8,4.9,0.0,8.0,7819.0,0.25,clear
WTH_00000465,2025-01-20,9,1.9,0.0,2.8,11485.0,0.18,clear
WTH_00000466,2025-01-20,10,5.8,0.0,11.9,7163.0,0.06,clear
WTH_00000467,2025-01-20,11,3.8,0.0,1.8,9014.0,0.3,clear
WTH_00000468,2025-01-20,12,-0.1,0.0,34.0,8727.0,0.11,clear
WTH_00000469,2025-01-20,13,-1.3,0.0,4.3,11441.0,0.32,clear
WTH_00000470,2025-01-20,14,-0.4,0.0,23.0,7294.0,0.32,clear
WTH_00000471,2025-01-20,15,-4.2,0.0,3.3,6226.0,0.31,clear
WTH_00000472,2025-01-20,16,-0.6,0.0,11.5,6682.0,0.82,cloudy
WTH_00000473,2025-01-20,17,-0.1,0.0,15.1,8054.0,0.12,clear
WTH_00000474,2025-01-20,18,-1.4,0.0,4.7,11750.0,0.37,clear
WTH_00000475,2025-01-20,19,3.0,0.0,8.1,6942.0,0.66,cloudy
WTH_00000476,2025-01-20,20,-0.6,0.0,10.1,7522.0,0.12,clear
WTH_00000477,2025-01-20,21,4.7,0.0,5.1,10939.0,0.49,clear
WTH_00000478,2025-01-20,22,3.7,0.0,11.9,9712.0,0.1,clear
WTH_00000479,2025-01-20,23,6.2,0.0,8.4,9619.0,0.11,clear
WTH_00000480,2025-01-21,0,-0.2,0.0,12.4,10609.0,0.39,clear
WTH_00000481,2025-01-21,1,6.4,0.0,14.7,11907.0,0.84,cloudy
WTH_00000482,2025-01-21,2,8.5,0.0,17.1,8554.0,0.25,clear
WTH_00000483,2025-01-21,3,5.5,0.0,9.9,11645.0,0.23,clear
WTH_00000484,2025-01-21,4,6.2,0.0,4.7,6806.0,0.72,cloudy
WTH_00000485,2025-01-21,5,5.6,0.0,7.1,8852.0,0.6,clear
WTH_00000486,2025-01-21,6,8.5,0.0,38.4,6886.0,0.34,clear
WTH_00000487,2025-01-21,7,3.9,0.0,22.1,9867.0,0.42,clear
WTH_00000488,2025-01-21,8,2.4,0.0,17.0,6902.0,0.12,clear
WTH_00000489,2025-01-21,9,2.6,0.0,6.5,6957.0,0.34,clear
WTH_00000490,2025-01-21,10,3.1,0.0,2.0,11002.0,0.47,clear
WTH_00000491,2025-01-21,11,-2.4,0.0,2.8,9573.0,0.11,clear
WTH_00000492,2025-01-21,12,-2.4,0.0,5.9,8443.0,0.2,clear
WTH_00000493,2025-01-21,13,-2.0,0.0,8.8,9333.0,0.4,clear
WTH_00000494,2025-01-21,14,-1.3,0.0,10.2,9660.0,0.35,clear
WTH_00000495,2025-01-21,15,-6.5,0.0,3.0,9517.0,0.39,clear
WTH_00000496,2025-01-21,16,-3.1,0.0,13.4,6113.0,0.3,clear
WTH_00000497,2025-01-21,17,0.3,0.0,5.2,10586.0,0.13,clear
WTH_00000498,2025-01-21,18,-1.8,0.0,1.8,7580.0,0.32,clear
WTH_00000499,2025-01-21,19,-0.1,0.0,3.8,10958.0,0.45,clear
WTH_00000500,2025-01-21,20,-0.2,0.0,17.7,8582.0,0.19,clear
WTH_00000501,2025-01-21,21,1.7,0.0,17.0,11280.0,0.28,clear
WTH_00000502,2025-01-21,22,4.6,0.0,19.6,9814.0,0.54,clear
WTH_00000503,2025-01-21,23,3.7,0.0,13.6,9595.0,0.25,clear
WTH_00000504,2025-01-22,0,5.8,0.0,35.7,6802.0,0.66,cloudy
WTH_00000505,2025-01-22,1,6.0,0.0,9.0,11780.0,0.15,clear
WTH_00000506,2025-01-22,2,7.0,0.0,7.0,10709.0,0.27,clear
WTH_00000507,2025-01-22,3,3.5,0.0,10.5,7373.0,0.13,clear
WTH_00000508,2025-01-22,4,5.6,8.3,2.1,3425.0,0.82,rain
WTH_00000509,2025-01-22,5,4.6,0.0,12.0,7173.0,0.3,clear
WTH_00000510,2025-01-22,6,4.6,0.0,13.1,6913.0,0.4,clear
WTH_00000511,2025-01-22,7,3.9,0.0,5.1,6110.0,0.07,clear
WTH_00000512,2025-01-22,8,-0.3,0.0,10.6,8291.0,0.42,clear
WTH_00000513,2025-01-22,9,2.4,0.0,3.7,7647.0,0.61,cloudy
WTH_00000514,2025-01-22,10,-1.4,4.06,24.3,2486.0,0.74,snow
WTH_00000515,2025-01-22,11,2.7,1.52,42.2,3129.0,0.53,rain
WTH_00000516,2025-01-22,12,1.1,0.0,7.2,6894.0,0.23,clear
WTH_00000517,2025-01-22,13,-2.6,0.0,24.4,8505.0,0.51,clear
WTH_00000518,2025-01-22,14,-2.6,0.0,10.9,9385.0,0.25,clear
WTH_00000519,2025-01-22,15,0.7,0.0,17.4,10701.0,0.49,clear
WTH_00000520,2025-01-22,16,-1.4,0.0,5.4,7227.0,0.36,clear
WTH_00000521,2025-01-22,17,-0.9,0.0,29.4,7789.0,0.36,clear
WTH_00000522,2025-01-22,18,-0.8,0.0,9.2,9298.0,0.08,clear
WTH_00000523,2025-01-22,19,-3.3,0.0,16.0,9281.0,0.24,clear
WTH_00000524,2025-01-22,20,2.1,0.0,18.3,9006.0,0.58,clear
WTH_00000525,2025-01-22,21,1.8,0.0,6.4,6445.0,0.39,clear
WTH_00000526,2025-01-22,22,5.0,0.0,3.8,8705.0,0.31,clear
WTH_00000527,2025-01-22,23,3.1,0.0,15.2,11933.0,0.54,clear
WTH_00000528,2025-01-23,0,5.1,0.0,5.0,7827.0,0.41,clear
WTH_00000529,2025-01-23,1,7.2,0.0,14.1,7112.0,0.56,clear
WTH_00000530,2025-01-23,2,5.8,0.0,5.4,10595.0,0.2,clear
WTH_00000531,2025-01-23,3,3.6,0.0,28.9,10234.0,0.83,cloudy
WTH_00000532,2025-01-23,4,5.9,0.0,2.3,11831.0,0.44,clear
WTH_00000533,2025-01-23,5,3.9,0.0,2.2,8038.0,0.32,clear
WTH_00000534,2025-01-23,6,4.4,0.0,8.5,8988.0,0.2,clear
WTH_00000535,2025-01-23,7,4.3,0.0,2.9,9633.0,0.48,clear
WTH_00000536,2025-01-23,8,1.4,0.0,25.7,8375.0,0.09,clear
WTH_00000537,2025-01-23,9,1.2,0.0,2.4,10291.0,0.07,clear
WTH_00000538,2025-01-23,10,1.1,0.0,12.3,9458.0,0.59,clear
WTH_00000539,2025-01-23,11,-0.3,0.0,4.7,7644.0,0.46,clear
WTH_00000540,2025-01-23,12,-2.7,0.0,24.5,10813.0,0.31,clear
WTH_00000541,2025-01-23,13,-3.9,0.0,15.9,8925.0,0.37,clear
WTH_00000542,2025-01-23,14,-1.0,0.0,8.6,10429.0,0.4,clear
WTH_00000543,2025-01-23,15,-2.5,0.0,18.7,9595.0,0.17,clear
WTH_00000544,2025-01-23,16,0.9,0.0,5.9,6165.0,0.39,clear
WTH_00000545,2025-01-23,17,0.5,0.0,11.3,7546.0,0.17,clear
WTH_00000546,2025-01-23,18,-2.4,0.0,11.0,10176.0,0.01,clear
WTH_00000547,2025-01-23,19,2.7,0.0,3.5,11147.0,0.26,clear
WTH_00000548,2025-01-23,20,-1.0,0.0,16.4,8469.0,0.52,clear
WTH_00000549,2025-01-23,21,0.1,0.0,4.8,11800.0,0.5,clear
WTH_00000550,2025-01-23,22,4.1,0.0,8.4,11952.0,0.27,clear
WTH_00000551,2025-01-23,23,2.6,0.0,6.7,8489.0,0.31,clear
WTH_00000552,2025-01-24,0,6.9,0.0,28.0,9827.0,0.43,clear
WTH_00000553,2025-01-24,1,5.9,0.0,5.7,11781.0,0.24,clear
WTH_00000554,2025-01-24,2,7.7,1.49,4.0,2150.0,0.6,rain
WTH_00000555,2025-01-24,3,6.8,0.0,21.9,11342.0,0.22,clear
WTH_00000556,2025-01-24,4,7.8,0.0,13.7,10625.0,0.1,clear
WTH_00000557,2025-01-24,5,6.4,0.0,34.5,6358.0,0.75,cloudy
WTH_00000558,2025-01-24,6,2.9,0.0,24.2,10280.0,0.28,clear
WTH_00000559,2025-01-24,7,3.2,0.0,7.0,11850.0,0.38,clear
WTH_00000560,2025-01-24,8,-0.4,0.0,13.8,8791.0,0.4,clear
WTH_00000561,2025-01-24,9,2.9,0.0,3.2,9363.0,0.23,clear
WTH_00000562,2025-01-24,10,-0.7,0.0,14.5,8467.0,0.26,clear
WTH_00000563,2025-01-24,11,-1.5,0.0,1.6,6183.0,0.37,clear
WTH_00000564,2025-01-24,12,1.0,0.0,5.0,6607.0,0.36,clear
WTH_00000565,2025-01-24,13,-0.4,0.0,3.6,11685.0,0.46,clear
WTH_00000566,2025-01-24,14,-3.0,0.0,24.1,8057.0,0.33,clear
WTH_00000567,2025-01-24,15,-4.6,0.0,21.4,8493.0,0.77,cloudy
WTH_00000568,2025-01-24,16,-1.0,0.0,12.3,8412.0,0.32,clear
WTH_00000569,2025-01-24,17,-0.6,4.94,25.0,2047.0,0.84,snow
WTH_00000570,2025-01-24,18,-0.9,0.0,5.5,8229.0,0.07,clear
WTH_00000571,2025-01-24,19,-2.7,0.0,3.5,7129.0,0.74,cloudy
WTH_00000572,2025-01-24,20,4.2,0.0,3.0,9688.0,0.12,clear
WTH_00000573,2025-01-24,21,1.8,0.0,22.3,8723.0,0.43,clear
WTH_00000574,2025-01-24,22,4.5,0.0,14.2,7655.0,0.64,cloudy
WTH_00000575,2025-01-24,23,4.9,0.0,15.5,9235.0,0.71,cloudy
WTH_00000576,2025-01-25,0,1.7,0.0,21.1,7970.0,0.3,clear
WTH_00000577,2025-01-25,1,5.5,0.0,4.2,7628.0,0.14,clear
WTH_00000578,2025-01-25,2,4.6,0.0,4.2,6297.0,0.28,clear
WTH_00000579,2025-01-25,3,2.9,0.0,11.0,8081.0,0.1,clear
WTH_00000580,2025-01-25,4,5.4,0.0,9.3,10822.0,0.86,cloudy
WTH_00000581,2025-01-25,5,5.3,0.0,21.3,9738.0,0.74,cloudy
WTH_00000582,2025-01-25,6,6.4,0.0,3.0,11634.0,0.23,clear
WTH_00000583,2025-01-25,7,1.0,0.0,5.7,7901.0,0.26,clear
WTH_00000584,2025-01-25,8,-1.6,0.0,2.6,925.0,0.5,fog
WTH_00000585,2025-01-25,9,3.2,0.0,7.6,6344.0,0.11,clear
WTH_00000586,2025-01-25,10,1.4,0.0,30.8,8552.0,0.16,clear
WTH_00000587,2025-01-25,11,-3.3,0.0,31.8,6995.0,0.75,cloudy
WTH_00000588,2025-01-25,12,-2.0,0.0,2.6,11083.0,0.14,clear
WTH_00000589,2025-01-25,13,2.2,0.0,22.1,9442.0,0.64,cloudy
WTH_00000590,2025-01-25,14,-3.3,0.0,12.9,11423.0,0.18,clear
WTH_00000591,2025-01-25,15,-1.1,0.0,2.5,7137.0,0.15,clear
WTH_00000592,2025-01-25,16,-1.4,0.0,3.3,10003.0,0.37,clear
WTH_00000593,2025-01-25,17,-3.9,0.0,1.7,6476.0,0.64,cloudy
WTH_00000594,2025-01-25,18,-1.4,0.0,2.9,9550.0,0.43,clear
WTH_00000595,2025-01-25,19,1.0,0.0,20.6,9925.0,0.31,clear
WTH_00000596,2025-01-25,20,1.4,0.0,3.0,10127.0,0.37,clear
WTH_00000597,2025-01-25,21,2.6,0.0,2.7,8025.0,0.64,cloudy
WTH_00000598,2025-01-25,22,5.2,0.0,23.7,9450.0,0.38,clear
WTH_00000599,2025-01-25,23,3.0,0.0,18.0,10400.0,0.19,clear
WTH_00000600,2025-01-26,0,3.5,1.79,24.6,1433.0,0.5,rain
WTH_00000601,2025-01-26,1,3.3,4.44,24.4,1288.0,0.78,rain
WTH_00000602,2025-01-26,2,5.0,2.58,21.1,2936.0,0.52,rain
WTH_00000603,2025-01-26,3,6.3,2.78,33.1,1638.0,0.61,rain
WTH_00000604,2025-01-26,4,4.6,5.74,29.3,2754.0,0.92,rain
WTH_00000605,2025-01-26,5,7.0,5.41,59.8,3580.0,0.7,rain
WTH_00000606,2025-01-26,6,4.8,2.17,44.6,2517.0,0.55,rain
WTH_00000607,2025-01-26,7,3.8,5.08,19.8,1350.0,0.48,rain
WTH_00000608,2025-01-26,8,-0.2,1.82,21.9,2767.0,0.8,snow
WTH_00000609,2025-01-26,9,3.0,6.76,23.0,1933.0,0.44,rain
WTH_00000610,2025-01-26,10,2.2,2.05,36.8,1370.0,0.81,rain
WTH_00000611,2025-01-26,11,0.2,2.11,21.5,2565.0,0.99,snow
WTH_00000612,2025-01-26,12,0.2,2.82,23.0,1239.0,0.93,snow
WTH_00000613,2025-01-26,13,-1.2,6.73,25.9,1008.0,0.68,snow
WTH_00000614,2025-01-26,14,-0.4,3.25,18.8,2599.0,0.65,snow
WTH_00000615,2025-01-26,15,-0.2,9.9,19.9,628.0,0.55,snow
WTH_00000616,2025-01-26,16,-1.9,2.21,21.8,2040.0,0.69,snow
WTH_00000617,2025-01-26,17,-3.0,6.64,21.0,1570.0,1.0,snow
WTH_00000618,2025-01-26,18,-2.6,2.06,25.2,1473.0,0.53,snow
WTH_00000619,2025-01-26,19,0.4,1.93,21.9,1612.0,1.0,snow
WTH_00000620,2025-01-26,20,4.0,7.1,21.6,2123.0,0.73,rain
WTH_00000621,2025-01-26,21,-0.1,0.87,17.8,528.0,0.89,snow
WTH_00000622,2025-01-26,22,0.7,3.54,43.7,1835.0,0.71,snow
WTH_00000623,2025-01-26,23,4.0,3.48,16.0,1351.0,0.49,rain
WTH_00000624,2025-01-27,0,3.8,0.0,11.4,11066.0,0.2,clear
WTH_00000625,2025-01-27,1,6.5,0.0,14.2,6258.0,0.64,cloudy
WTH_00000626,2025-01-27,2,5.3,0.0,16.6,8850.0,0.24,clear
WTH_00000627,2025-01-27,3,6.1,0.0,24.5,6702.0,0.51,clear
WTH_00000628,2025-01-27,4,8.2,0.0,17.5,7231.0,0.73,cloudy
WTH_00000629,2025-01-27,5,7.3,0.0,7.1,7906.0,0.14,clear
WTH_00000630,2025-01-27,6,4.7,0.0,27.4,467.0,0.08,fog
WTH_00000631,2025-01-27,7,0.3,0.0,24.6,6185.0,0.25,clear
WTH_00000632,2025-01-27,8,4.0,0.0,3.0,9086.0,0.18,clear
WTH_00000633,2025-01-27,9,2.0,0.0,3.0,8721.0,0.31,clear
WTH_00000634,2025-01-27,10,0.5,0.0,8.9,8994.0,0.61,cloudy
WTH_00000635,2025-01-27,11,0.1,0.0,8.5,7080.0,0.32,clear
WTH_00000636,2025-01-27,12,-0.5,0.0,16.5,7454.0,0.81,cloudy
WTH_00000637,2025-01-27,13,-0.1,0.0,4.7,10452.0,0.17,clear
WTH_00000638,2025-01-27,14,2.8,0.0,28.7,8122.0,0.29,clear
WTH_00000639,2025-01-27,15,-2.3,0.0,16.0,7026.0,0.25,clear
WTH_00000640,2025-01-27,16,-2.7,0.0,5.9,10063.0,0.67,cloudy
WTH_00000641,2025-01-27,17,-1.5,0.0,18.9,7887.0,0.12,clear
WTH_00000642,2025-01-27,18,1.6,0.0,9.0,563.0,0.46,fog
WTH_00000643,2025-01-27,19,0.1,0.0,23.6,9037.0,0.32,clear
WTH_00000644,2025-01-27,20,0.5,4.65,11.1,1761.0,0.87,snow
WTH_00000645,2025-01-27,21,0.6,0.0,9.9,8565.0,0.22,clear
WTH_00000646,2025-01-27,22,0.6,0.0,2.4,10271.0,0.21,clear
WTH_00000647,2025-01-27,23,2.9,0.0,7.3,6435.0,0.3,clear
WTH_00000648,2025-01-28,0,4.5,0.0,7.9,9367.0,0.34,clear
WTH_00000649,2025-01-28,1,5.4,0.0,17.1,11397.0,0.25,clear
WTH_00000650,2025-01-28,2,1.6,9.73,21.8,1815.0,0.82,rain
WTH_00000651,2025-01-28,3,5.0,0.0,2.4,11007.0,0.58,clear
WTH_00000652,2025-01-28,4,5.7,0.0,15.9,11600.0,0.27,clear
WTH_00000653,2025-01-28,5,5.8,0.0,16.8,9722.0,0.65,cloudy
WTH_00000654,2025-01-28,6,2.7,0.0,13.0,7909.0,0.43,clear
WTH_00000655,2025-01-28,7,2.0,0.0,7.6,6404.0,0.14,clear
WTH_00000656,2025-01-28,8,2.1,0.0,22.2,9470.0,0.17,clear
WTH_00000657,2025-01-28,9,1.6,0.0,10.4,6937.0,0.08,clear
WTH_00000658,2025-01-28,10,3.1,0.0,5.6,7875.0,0.37,clear
WTH_00000659,2025-01-28,11,2.8,0.0,6.4,10458.0,0.3,clear
WTH_00000660,2025-01-28,12,1.2,0.0,5.8,11468.0,0.46,clear
WTH_00000661,2025-01-28,13,-2.4,0.0,13.2,8451.0,0.73,cloudy
WTH_00000662,2025-01-28,14,1.4,0.0,3.3,11104.0,0.31,clear
WTH_00000663,2025-01-28,15,-6.2,2.55,18.3,2737.0,0.99,snow
WTH_00000664,2025-01-28,16,-3.2,12.63,2.9,1992.0,0.5,snow
WTH_00000665,2025-01-28,17,-1.6,0.0,8.1,10875.0,0.32,clear
WTH_00000666,2025-01-28,18,0.3,0.0,21.3,10862.0,0.19,clear
WTH_00000667,2025-01-28,19,0.6,0.0,2.5,7580.0,0.29,clear
WTH_00000668,2025-01-28,20,2.7,0.0,23.2,11724.0,0.44,clear
WTH_00000669,2025-01-28,21,3.9,0.0,31.6,9816.0,0.31,clear
WTH_00000670,2025-01-28,22,0.2,0.0,13.3,9948.0,0.2,clear
