crime_id,timestamp,date,hour,time_of_day,latitude,longitude,borough,district,h3_cell,crime_type,severity_score,victim_count,weapon_reported,police_called,estimated_police_eta_min,public_visibility_score,is_decoy_event
CRM_00000144,2025-01-02 23:13:44,2025-01-02,23,night,40.75761,-73.97774,Manhattan,Manhattan_North_1,882a100d67fffff,robbery,6.57,2,False,True,4.7,0.363,True
CRM_00000145,2025-01-02 23:23:48,2025-01-02,23,night,40.69925,-73.9528,Queens,Queens_Southeast_4,882a100de3fffff,vehicle_theft,4.21,0,False,True,10.1,0.418,False
CRM_00000146,2025-01-02 23:32:26,2025-01-02,23,night,40.54782,-74.0952,Staten_Island,Staten_Island_North_1,882a106293fffff,burglary,4.58,0,False,True,9.7,0.419,False
CRM_00000147,2025-01-02 23:39:11,2025-01-02,23,night,40.82133,-73.9478,Manhattan,Manhattan_West_7,882a1008c9fffff,vehicle_theft,3.96,0,False,True,5.0,0.243,False
CRM_00000148,2025-01-02 23:39:31,2025-01-02,23,night,40.65147,-73.87057,Queens,Queens_South_5,882a100cbbfffff,suspicious_activity,1.92,0,False,False,13.8,0.788,False
CRM_00000149,2025-01-02 23:40:25,2025-01-02,23,night,40.8675,-73.80317,Bronx,Bronx_South_5,882a100067fffff,property_damage,2.09,0,False,False,9.2,0.799,False
CRM_00000150,2025-01-03 00:23:29,2025-01-03,0,night,40.76577,-73.9739,Manhattan,Manhattan_Northeast_2,882a100d6dfffff,armed_robbery,8.13,1,True,True,3.8,0.625,False
CRM_00000151,2025-01-03 00:31:51,2025-01-03,0,night,40.7849,-73.95659,Manhattan,Manhattan_East_3,882a100899fffff,robbery,5.64,0,False,False,7.2,0.164,False
CRM_00000152,2025-01-03 00:38:44,2025-01-03,0,night,40.83811,-73.86689,Bronx,Bronx_Southeast_4,882a1001e5fffff,property_damage,3.01,0,False,False,5.7,0.484,False
CRM_00000153,2025-01-03 00:40:13,2025-01-03,0,night,40.62551,-74.076,Staten_Island,Staten_Island_East_3,882a107561fffff,suspicious_activity,1.6,0,False,True,13.8,0.557,False
CRM_00000154,2025-01-03 01:07:51,2025-01-03,1,night,40.86371,-73.87455,Bronx,Bronx_Southeast_4,882a10013dfffff,assault,5.29,1,False,True,13.2,0.738,False
CRM_00000155,2025-01-03 01:11:34,2025-01-03,1,night,40.57577,-73.99226,Brooklyn,Brooklyn_North_1,882a107431fffff,property_damage,2.99,0,False,False,6.0,0.316,False
CRM_00000156,2025-01-03 01:21:47,2025-01-03,1,night,40.8113,-73.96362,Manhattan,Manhattan_South_5,882a1008c7fffff,armed_robbery,8.04,1,False,True,5.9,0.581,False
CRM_00000157,2025-01-03 01:27:58,2025-01-03,1,night,40.68256,-73.9669,Brooklyn,Brooklyn_Central_9,882a100da3fffff,suspicious_activity,1.19,0,True,False,7.1,0.287,False
CRM_00000158,2025-01-03 01:30:07,2025-01-03,1,night,40.8535,-73.79289,Bronx,Bronx_South_5,882a100007fffff,assault,4.68,1,False,True,7.1,0.322,False
CRM_00000159,2025-01-03 01:37:11,2025-01-03,1,night,40.68988,-73.90848,Brooklyn,Brooklyn_North_10,882a100dd1fffff,robbery,5.52,1,False,True,5.2,0.453,False
CRM_00000160,2025-01-03 01:46:31,2025-01-03,1,night,40.79461,-73.95829,Manhattan,Manhattan_South_5,882a1008d7fffff,robbery,4.39,0,False,True,3.8,0.18,False
CRM_00000161,2025-01-03 01:50:17,2025-01-03,1,night,40.69087,-73.94151,Brooklyn,Brooklyn_North_10,882a100d81fffff,assault,7.19,2,False,True,9.3,0.354,False
CRM_00000162,2025-01-03 02:22:37,2025-01-03,2,night,40.64538,-73.85374,Queens,Queens_South_5,882a100c97fffff,assault,6.01,1,True,True,10.5,0.644,False
CRM_00000163,2025-01-03 02:24:39,2025-01-03,2,night,40.64271,-73.833,Queens,Queens_Northeast_2,882a10394dfffff,pursuit,5.7,0,True,True,11.8,0.828,False
CRM_00000164,2025-01-03 03:17:38,2025-01-03,3,night,40.58257,-74.11087,Staten_Island,Staten_Island_East_3,882a1062c7fffff,burglary,3.11,0,False,False,8.2,0.499,False
CRM_00000165,2025-01-03 03:48:56,2025-01-03,3,night,40.69212,-73.91313,Brooklyn,Brooklyn_North_10,882a100dd1fffff,armed_robbery,9.23,2,False,True,10.5,0.404,False
CRM_00000166,2025-01-03 04:03:16,2025-01-03,4,night,40.63637,-73.91237,Brooklyn,Brooklyn_Southwest_6,882a107609fffff,property_damage,2.41,1,False,True,5.6,0.168,False
CRM_00000167,2025-01-03 04:16:33,2025-01-03,4,night,40.86135,-73.92071,Manhattan,Manhattan_Northwest_8,882a100ae9fffff,burglary,3.67,0,False,True,7.6,0.86,False
CRM_00000168,2025-01-03 04:42:41,2025-01-03,4,night,40.71333,-73.86542,Queens,Queens_South_5,882a100c1dfffff,robbery,4.94,0,False,True,6.6,0.222,False
CRM_00000169,2025-01-03 05:19:00,2025-01-03,5,morning,40.81076,-73.83668,Bronx,Bronx_North_1,882a100183fffff,major_incident,10.0,2,False,True,4.8,0.418,False
CRM_00000170,2025-01-03 05:59:19,2025-01-03,5,morning,40.87249,-73.93426,Manhattan,Manhattan_Northwest_8,882a100a3bfffff,vehicle_theft,3.73,0,False,True,4.9,0.648,False
CRM_00000171,2025-01-03 08:26:33,2025-01-03,8,morning,40.85971,-73.78652,Bronx,Bronx_South_5,882a100001fffff,pursuit,5.04,0,False,True,13.7,0.407,False
CRM_00000172,2025-01-03 09:30:41,2025-01-03,9,morning,40.79996,-73.93394,Manhattan,Manhattan_South_5,882a1008dbfffff,assault,5.85,2,False,True,6.0,0.341,False
CRM_00000173,2025-01-03 09:37:02,2025-01-03,9,morning,40.77401,-73.98371,Manhattan,Manhattan_Northeast_2,882a1008b3fffff,vehicle_theft,4.5,0,False,True,6.9,0.543,False
CRM_00000174,2025-01-03 11:00:34,2025-01-03,11,morning,40.80042,-73.93993,Manhattan,Manhattan_South_5,882a1008d1fffff,assault,6.3,0,True,True,4.5,0.366,False
CRM_00000175,2025-01-03 11:10:57,2025-01-03,11,morning,40.84262,-73.93525,Manhattan,Manhattan_West_7,882a100aa9fffff,vehicle_theft,3.63,0,False,True,8.0,0.593,False
CRM_00000176,2025-01-03 11:20:24,2025-01-03,11,morning,40.62404,-74.00814,Brooklyn,Brooklyn_Southeast_4,882a107733fffff,vehicle_theft,3.97,0,False,False,6.4,0.574,False
CRM_00000177,2025-01-03 11:33:22,2025-01-03,11,morning,40.67749,-73.95015,Brooklyn,Brooklyn_North_10,882a100db9fffff,vehicle_theft,4.19,1,False,False,8.0,0.104,False
CRM_00000178,2025-01-03 11:33:58,2025-01-03,11,morning,40.85176,-73.81358,Bronx,Bronx_South_5,882a100023fffff,robbery,7.45,2,False,True,4.6,0.056,False
CRM_00000179,2025-01-03 12:15:00,2025-01-03,12,afternoon,40.63399,-73.88102,Brooklyn,Brooklyn_West_7,882a10765bfffff,burglary,6.68,0,True,True,5.6,0.73,False
CRM_00000180,2025-01-03 12:32:26,2025-01-03,12,afternoon,40.65415,-73.95645,Brooklyn,Brooklyn_South_5,882a107759fffff,robbery,7.32,0,True,True,5.1,0.473,False
CRM_00000181,2025-01-03 12:48:12,2025-01-03,12,afternoon,40.63629,-73.9173,Brooklyn,Brooklyn_Southwest_6,882a107609fffff,assault,5.65,2,False,True,12.4,0.401,False
CRM_00000182,2025-01-03 12:48:43,2025-01-03,12,afternoon,40.51409,-74.22145,Staten_Island,Staten_Island_Central_0,882a106e41fffff,armed_robbery,8.81,1,True,True,10.5,0.155,False
CRM_00000183,2025-01-03 13:10:52,2025-01-03,13,afternoon,40.71759,-74.01354,Manhattan,Manhattan_Central_0,882a1072c7fffff,armed_robbery,7.19,2,False,False,9.9,0.784,True
CRM_00000184,2025-01-03 13:29:48,2025-01-03,13,afternoon,40.65806,-73.80162,Queens,Queens_Southwest_6,882a103b05fffff,suspicious_activity,3.14,0,False,True,11.0,0.714,False
CRM_00000185,2025-01-03 13:32:19,2025-01-03,13,afternoon,40.54015,-74.17478,Staten_Island,Staten_Island_Central_0,882a10608dfffff,vehicle_theft,4.56,1,False,True,11.7,0.346,False
CRM_00000186,2025-01-03 14:23:54,2025-01-03,14,afternoon,40.81749,-73.95897,Manhattan,Manhattan_South_5,882a1008c1fffff,robbery,5.13,0,False,True,5.0,0.586,False
CRM_00000187,2025-01-03 14:39:27,2025-01-03,14,afternoon,40.80719,-73.96144,Manhattan,Manhattan_South_5,882a1008c3fffff,assault,4.25,1,False,True,6.2,0.554,False
CRM_00000188,2025-01-03 15:12:21,2025-01-03,15,afternoon,40.63486,-73.91575,Brooklyn,Brooklyn_Southwest_6,882a107609fffff,vehicle_theft,3.96,0,False,False,10.1,0.107,False
CRM_00000189,2025-01-03 15:56:18,2025-01-03,15,afternoon,40.8091,-73.96053,Manhattan,Manhattan_South_5,882a1008c3fffff,major_incident,10.0,4,False,True,2.2,0.628,False
CRM_00000190,2025-01-03 16:24:30,2025-01-03,16,afternoon,40.67461,-73.97238,Brooklyn,Brooklyn_Central_9,882a107749fffff,property_damage,2.85,1,False,True,8.7,0.802,False
CRM_00000191,2025-01-03 16:33:06,2025-01-03,16,afternoon,40.52848,-74.21847,Staten_Island,Staten_Island_Central_0,882a10619bfffff,burglary,6.06,1,True,True,8.8,0.744,False
CRM_00000192,2025-01-03 16:34:26,2025-01-03,16,afternoon,40.73115,-73.8277,Queens,Queens_North_10,882a100ee5fffff,assault,4.63,1,False,True,5.4,0.655,False
CRM_00000193,2025-01-03 16:36:29,2025-01-03,16,afternoon,40.60823,-74.017,Brooklyn,Brooklyn_Central_0,882a10755bfffff,suspicious_activity,1.25,0,False,True,7.1,0.571,False
CRM_00000194,2025-01-03 16:47:36,2025-01-03,16,afternoon,40.87094,-73.87982,Bronx,Bronx_Southeast_4,882a10012bfffff,assault,5.02,1,False,True,4.9,0.17,False
CRM_00000195,2025-01-03 17:36:49,2025-01-03,17,evening,40.60488,-73.97594,Brooklyn,Brooklyn_North_1,882a107447fffff,assault,5.83,1,False,True,8.0,0.573,False
CRM_00000196,2025-01-03 18:12:10,2025-01-03,18,evening,40.84101,-73.92616,Manhattan,Manhattan_West_7,882a100a85fffff,pursuit,6.1,0,False,True,4.6,0.789,False
CRM_00000197,2025-01-03 18:13:55,2025-01-03,18,evening,40.76682,-73.87485,Queens,Queens_Central_9,882a100f19fffff,major_incident,10.0,4,False,True,8.0,0.52,False
CRM_00000198,2025-01-03 18:15:08,2025-01-03,18,evening,40.55154,-74.12218,Staten_Island,Staten_Island_North_1,882a1062bbfffff,major_incident,10.0,4,True,True,13.8,0.585,False
CRM_00000199,2025-01-03 18:23:41,2025-01-03,18,evening,40.76937,-73.81408,Queens,Queens_North_10,882a100e09fffff,burglary,4.88,0,True,True,7.5,0.455,False
CRM_00000200,2025-01-03 18:24:48,2025-01-03,18,evening,40.62081,-73.99177,Brooklyn,Brooklyn_South_5,882a107469fffff,major_incident,10.0,4,False,True,8.5,0.645,False
CRM_00000201,2025-01-03 18:43:31,2025-01-03,18,evening,40.8121,-73.94386,Manhattan,Manhattan_South_5,882a100ab7fffff,armed_robbery,7.6,2,True,True,5.6,0.184,False
CRM_00000202,2025-01-03 18:44:05,2025-01-03,18,evening,40.83515,-73.89311,Bronx,Bronx_East_3,882a100ad7fffff,major_incident,10.0,3,True,True,6.9,0.561,False
CRM_00000203,2025-01-03 18:45:59,2025-01-03,18,evening,40.8527,-73.93744,Manhattan,Manhattan_Northwest_8,882a100ae7fffff,property_damage,2.17,0,False,False,3.8,0.327,False
CRM_00000204,2025-01-03 18:48:04,2025-01-03,18,evening,40.83481,-73.85341,Bronx,Bronx_North_1,882a1001e1fffff,suspicious_activity,2.13,0,False,True,5.6,0.201,False
CRM_00000205,2025-01-03 18:49:04,2025-01-03,18,evening,40.64368,-73.91235,Queens,Queens_Southeast_4,882a107643fffff,armed_robbery,7.42,1,True,True,5.7,0.63,True
CRM_00000206,2025-01-03 19:00:17,2025-01-03,19,evening,40.62622,-73.89761,Queens,Queens_North_1,882a107657fffff,burglary,4.09,0,False,True,5.8,0.53,False
CRM_00000207,2025-01-03 19:24:22,2025-01-03,19,evening,40.74753,-73.99544,Manhattan,Manhattan_North_1,882a100d25fffff,suspicious_activity,1.41,0,False,True,8.2,0.542,False
CRM_00000208,2025-01-03 19:39:01,2025-01-03,19,evening,40.69701,-73.76547,Queens,Queens_West_7,882a1005adfffff,assault,5.82,2,False,False,5.4,0.468,True
CRM_00000209,2025-01-03 20:07:54,2025-01-03,20,evening,40.84479,-73.95245,Manhattan,Manhattan_West_7,882a100aadfffff,burglary,5.11,0,False,True,4.1,0.495,False
CRM_00000210,2025-01-03 20:32:58,2025-01-03,20,evening,40.52934,-74.19753,Staten_Island,Staten_Island_Central_0,882a1060abfffff,pursuit,6.28,0,True,False,7.8,0.21,False
CRM_00000211,2025-01-03 20:41:26,2025-01-03,20,evening,40.57858,-73.80893,Queens,Queens_Northeast_2,882a1039cbfffff,robbery,4.89,0,False,True,13.5,0.211,False
CRM_00000212,2025-01-03 21:07:04,2025-01-03,21,evening,40.81701,-73.92975,Manhattan,Manhattan_South_5,882a100ab1fffff,major_incident,9.44,3,False,True,8.4,0.897,False
CRM_00000213,2025-01-03 21:27:35,2025-01-03,21,evening,40.85381,-73.9458,Manhattan,Manhattan_Northwest_8,882a100ae5fffff,major_incident,9.82,0,True,True,2.3,0.143,False
CRM_00000214,2025-01-03 21:31:31,2025-01-03,21,evening,40.84981,-73.9408,Manhattan,Manhattan_Northwest_8,882a100ae7fffff,major_incident,9.27,4,True,True,5.8,0.38,False
CRM_00000215,2025-01-03 21:38:03,2025-01-03,21,evening,40.59196,-73.8142,Queens,Queens_Northeast_2,882a103827fffff,assault,4.97,1,True,True,10.4,0.427,False
CRM_00000216,2025-01-03 22:09:05,2025-01-03,22,night,40.7795,-73.816,Queens,Queens_North_10,882a100e47fffff,property_damage,3.9,0,False,True,6.0,0.305,False
CRM_00000217,2025-01-03 22:12:24,2025-01-03,22,night,40.55554,-74.23483,Staten_Island,Staten_Island_Central_0,882a106189fffff,assault,7.41,4,True,True,13.7,0.544,False
CRM_00000218,2025-01-03 22:28:36,2025-01-03,22,night,40.68917,-73.80212,Queens,Queens_Southwest_6,882a100e97fffff,pursuit,6.3,0,True,True,8.2,0.37,False
CRM_00000219,2025-01-03 22:29:42,2025-01-03,22,night,40.81331,-73.96308,Manhattan,Manhattan_South_5,882a1008c1fffff,vehicle_theft,5.14,0,False,True,7.9,0.607,False
CRM_00000220,2025-01-03 22:31:51,2025-01-03,22,night,40.85162,-73.83137,Bronx,Bronx_South_5,882a10011bfffff,burglary,3.31,1,False,True,5.3,0.604,False
CRM_00000221,2025-01-03 22:40:57,2025-01-03,22,night,40.65278,-73.97904,Brooklyn,Brooklyn_South_5,882a107755fffff,vehicle_theft,3.03,0,True,True,6.1,0.737,False
CRM_00000222,2025-01-03 22:45:35,2025-01-03,22,night,40.63141,-73.91769,Brooklyn,Brooklyn_Southwest_6,882a10760bfffff,assault,6.14,2,False,True,4.9,0.275,False
CRM_00000223,2025-01-03 22:54:52,2025-01-03,22,night,40.63792,-73.88121,Brooklyn,Brooklyn_West_7,882a107659fffff,robbery,4.49,0,False,True,4.9,0.607,False
CRM_00000224,2025-01-03 22:56:23,2025-01-03,22,night,40.77221,-73.97789,Manhattan,Manhattan_Northeast_2,882a100d6dfffff,vehicle_theft,5.44,1,False,True,3.5,0.494,False
CRM_00000225,2025-01-03 22:59:44,2025-01-03,22,night,40.57378,-74.02455,Brooklyn,Brooklyn_Central_0,882a1075c1fffff,property_damage,2.6,0,False,False,9.3,0.542,False
CRM_00000226,2025-01-03 23:06:26,2025-01-03,23,night,40.70669,-73.72411,Queens,Queens_West_7,882a1005c7fffff,pursuit,6.75,0,True,True,6.1,0.689,False
CRM_00000227,2025-01-03 23:21:39,2025-01-03,23,night,40.90365,-73.84978,Bronx,Bronx_West_7,882a10014dfffff,major_incident,10.0,2,True,True,4.0,0.431,False
CRM_00000228,2025-01-03 23:30:05,2025-01-03,23,night,40.81594,-73.91656,Bronx,Bronx_Central_0,882a100abbfffff,robbery,7.22,3,False,True,6.7,0.383,False
CRM_00000229,2025-01-03 23:51:40,2025-01-03,23,night,40.71292,-74.01389,Manhattan,Manhattan_Central_0,882a10728dfffff,pursuit,8.04,0,True,True,5.8,0.744,False
CRM_00000230,2025-01-04 00:15:23,2025-01-04,0,night,40.66231,-73.74034,Queens,Queens_West_7,882a103a65fffff,robbery,7.12,1,True,True,5.5,0.438,False
CRM_00000231,2025-01-04 00:35:09,2025-01-04,0,night,40.87046,-73.80023,Bronx,Bronx_South_5,882a100063fffff,vehicle_theft,4.29,1,False,True,8.1,0.235,False
CRM_00000232,2025-01-04 00:35:52,2025-01-04,0,night,40.79147,-73.97602,Manhattan,Manhattan_Southeast_4,882a100883fffff,vehicle_theft,3.87,1,False,True,7.3,0.301,False
CRM_00000233,2025-01-04 00:50:57,2025-01-04,0,night,40.7469,-73.98433,Manhattan,Manhattan_North_1,882a100d29fffff,armed_robbery,8.27,1,False,True,5.9,0.18,False
CRM_00000234,2025-01-04 01:18:38,2025-01-04,1,night,40.63352,-73.8639,Brooklyn,Brooklyn_West_7,882a103961fffff,pursuit,7.53,1,False,True,2.6,0.478,True
CRM_00000235,2025-01-04 01:25:17,2025-01-04,1,night,40.84385,-73.9413,Manhattan,Manhattan_West_7,882a100aa9fffff,vehicle_theft,4.68,0,True,True,4.1,0.116,False
CRM_00000236,2025-01-04 01:30:29,2025-01-04,1,night,40.69015,-73.90169,Brooklyn,Brooklyn_Northeast_11,882a100dd9fffff,property_damage,1.94,0,False,True,5.9,0.839,False
CRM_00000237,2025-01-04 01:59:10,2025-01-04,1,night,40.83201,-73.82015,Bronx,Bronx_Northeast_2,882a1001c3fffff,major_incident,10.0,5,True,True,5.3,0.049,False
CRM_00000238,2025-01-04 02:12:11,2025-01-04,2,night,40.83066,-73.81244,Bronx,Bronx_Northeast_2,882a1001ddfffff,major_incident,8.4,0,True,True,10.4,0.158,False
CRM_00000239,2025-01-04 02:30:24,2025-01-04,2,night,40.83963,-73.95174,Manhattan,Manhattan_West_7,882a100aa5fffff,vehicle_theft,4.24,0,False,True,3.8,0.85,False
CRM_00000240,2025-01-04 02:53:14,2025-01-04,2,night,40.56182,-74.15693,Staten_Island,Staten_Island_Central_0,882a1060cdfffff,pursuit,7.66,1,False,True,10.8,0.286,False
CRM_00000241,2025-01-04 03:08:55,2025-01-04,3,night,40.86451,-73.93269,Manhattan,Manhattan_Northwest_8,882a100aedfffff,armed_robbery,8.75,1,True,True,6.4,0.62,False
CRM_00000242,2025-01-04 03:36:47,2025-01-04,3,night,40.82599,-73.8844,Bronx,Bronx_Central_0,882a100ad3fffff,burglary,3.53,0,False,True,8.9,0.221,False
CRM_00000243,2025-01-04 04:19:47,2025-01-04,4,night,40.71526,-73.73707,Queens,Queens_West_7,882a1005e9fffff,assault,6.01,2,False,True,6.1,0.44,False
CRM_00000244,2025-01-04 05:10:34,2025-01-04,5,morning,40.63112,-74.10501,Staten_Island,Staten_Island_East_3,882a106251fffff,suspicious_activity,1.98,0,False,True,12.2,0.675,False
CRM_00000245,2025-01-04 07:37:22,2025-01-04,7,morning,40.67773,-73.74815,Queens,Queens_West_7,882a1005b1fffff,vehicle_theft,4.17,0,False,True,9.0,0.617,False
CRM_00000246,2025-01-04 08:27:06,2025-01-04,8,morning,40.69861,-73.74994,Queens,Queens_West_7,882a1005a9fffff,assault,6.53,2,True,True,6.9,0.091,False
CRM_00000247,2025-01-04 08:37:02,2025-01-04,8,morning,40.76113,-73.9844,Manhattan,Manhattan_Northeast_2,882a100d65fffff,suspicious_activity,2.43,0,False,True,3.3,0.95,False
CRM_00000248,2025-01-04 09:16:26,2025-01-04,9,morning,40.64126,-73.91373,Brooklyn,Brooklyn_Southwest_6,882a107609fffff,vehicle_theft,3.9,0,False,False,7.4,0.175,False
CRM_00000249,2025-01-04 09:16:57,2025-01-04,9,morning,40.58815,-73.84706,Queens,Queens_North_1,882a1039edfffff,burglary,4.24,1,False,False,8.5,0.79,False
CRM_00000250,2025-01-04 10:19:33,2025-01-04,10,morning,40.80624,-73.85453,Bronx,Bronx_North_1,882a1001bdfffff,burglary,5.33,0,False,True,8.5,0.557,False
CRM_00000251,2025-01-04 10:28:13,2025-01-04,10,morning,40.62746,-73.90952,Brooklyn,Brooklyn_Southwest_6,882a10760bfffff,vehicle_theft,4.88,0,False,True,7.9,0.862,False
CRM_00000252,2025-01-04 11:38:26,2025-01-04,11,morning,40.55964,-74.09303,Staten_Island,Staten_Island_North_1,882a106299fffff,armed_robbery,7.99,0,True,True,4.0,0.224,True
CRM_00000253,2025-01-04 11:58:51,2025-01-04,11,morning,40.65699,-73.78481,Queens,Queens_Southwest_6,882a103b09fffff,property_damage,2.41,1,False,True,5.3,0.596,False
CRM_00000254,2025-01-04 12:07:28,2025-01-04,12,afternoon,40.82835,-73.91153,Bronx,Bronx_Central_0,882a100a83fffff,assault,3.87,0,False,False,6.2,0.603,False
CRM_00000255,2025-01-04 12:19:46,2025-01-04,12,afternoon,40.8192,-73.94511,Manhattan,Manhattan_West_7,882a100ab5fffff,major_incident,10.0,4,True,True,2.5,0.446,False
CRM_00000256,2025-01-04 12:26:30,2025-01-04,12,afternoon,40.87264,-73.83145,Bronx,Bronx_South_5,882a100157fffff,property_damage,2.33,1,False,False,10.6,0.713,False
CRM_00000257,2025-01-04 12:41:13,2025-01-04,12,afternoon,40.77308,-73.96967,Manhattan,Manhattan_Northeast_2,882a100897fffff,vehicle_theft,3.42,1,False,False,5.0,0.161,False
CRM_00000258,2025-01-04 12:42:04,2025-01-04,12,afternoon,40.83986,-73.95262,Manhattan,Manhattan_West_7,882a100aa5fffff,burglary,5.36,1,False,True,3.0,0.616,False
CRM_00000259,2025-01-04 13:12:02,2025-01-04,13,afternoon,40.80407,-73.92396,Bronx,Bronx_Central_0,882a100f65fffff,vehicle_theft,2.47,0,False,True,10.1,0.638,False
CRM_00000260,2025-01-04 13:22:07,2025-01-04,13,afternoon,40.86178,-73.92614,Manhattan,Manhattan_Northwest_8,882a100ae9fffff,vehicle_theft,4.57,0,False,False,4.7,0.91,False
CRM_00000261,2025-01-04 13:36:31,2025-01-04,13,afternoon,40.87072,-73.86091,Bronx,Bronx_Southeast_4,882a100107fffff,robbery,6.84,0,False,True,10.7,0.45,False
CRM_00000262,2025-01-04 13:44:43,2025-01-04,13,afternoon,40.59362,-74.15465,Staten_Island,Staten_Island_Northeast_2,882a106059fffff,vehicle_theft,3.25,0,False,True,7.0,0.371,False
CRM_00000263,2025-01-04 13:55:38,2025-01-04,13,afternoon,40.85316,-73.93181,Manhattan,Manhattan_Northwest_8,882a100ae1fffff,suspicious_activity,1.83,0,False,True,8.4,0.839,False
CRM_00000264,2025-01-04 13:56:13,2025-01-04,13,afternoon,40.81525,-73.90944,Bronx,Bronx_Central_0,882a100a97fffff,pursuit,5.72,0,False,True,7.7,0.332,False
CRM_00000265,2025-01-04 14:00:35,2025-01-04,14,afternoon,40.82257,-73.95258,Manhattan,Manhattan_West_7,882a1008c9fffff,vehicle_theft,1.88,0,False,True,7.2,0.308,False
CRM_00000266,2025-01-04 14:05:20,2025-01-04,14,afternoon,40.76892,-73.8437,Queens,Queens_Central_9,882a100e29fffff,vehicle_theft,4.72,1,False,True,6.7,0.44,False
CRM_00000267,2025-01-04 14:57:56,2025-01-04,14,afternoon,40.60584,-73.96787,Brooklyn,Brooklyn_North_1,882a107443fffff,robbery,6.26,2,False,True,4.2,0.347,False
CRM_00000268,2025-01-04 15:19:28,2025-01-04,15,afternoon,40.85431,-73.94225,Manhattan,Manhattan_Northwest_8,882a100ae5fffff,armed_robbery,6.66,2,False,True,2.6,0.714,False
CRM_00000269,2025-01-04 15:59:47,2025-01-04,15,afternoon,40.83261,-73.93816,Manhattan,Manhattan_West_7,882a100aabfffff,burglary,3.99,0,False,False,4.6,0.13,False
CRM_00000270,2025-01-04 16:17:53,2025-01-04,16,afternoon,40.63739,-74.00678,Brooklyn,Brooklyn_Southeast_4,882a107739fffff,assault,7.12,0,True,True,7.0,0.445,False
CRM_00000271,2025-01-04 17:01:18,2025-01-04,17,evening,40.68623,-73.90515,Queens,Queens_Southeast_4,882a100ddbfffff,assault,4.75,0,True,True,4.7,0.469,False
CRM_00000272,2025-01-04 17:01:23,2025-01-04,17,evening,40.60369,-74.07373,Staten_Island,Staten_Island_East_3,882a10753dfffff,property_damage,1.79,1,False,True,11.4,0.346,False
CRM_00000273,2025-01-04 17:12:37,2025-01-04,17,evening,40.6462,-73.74243,Queens,Queens_West_7,882a103a2dfffff,assault,4.14,0,False,False,8.3,0.704,False
CRM_00000274,2025-01-04 17:42:23,2025-01-04,17,evening,40.63606,-73.92424,Brooklyn,Brooklyn_Southwest_6,882a107601fffff,robbery,5.85,1,True,True,5.4,0.783,False
